source_node,target_node
503568,503937
50005,50138
38584,38579
35649,35777
17356,20790
250217,250313
364852,370072
281741,281740
199797,199701
46767,46746
24741,24739
340463,340470
283351,283355
107471,107229
244806,210699
32615,33612
123626,123599
584928,584908
37447,37305
376891,376890
45619,45606
91274,91239
414391,406009
384538,384552
46183,46173
437416,437142
456398,457306
28838,28922
31859,31764
75510,69506
43324,43329
183028,184461
27252,27142
250428,250361
118588,118646
250326,250313
463864,463580
378214,381077
46746,46700
319484,319490
21103,21039
222244,221943
46586,46418
23600,23615
391152,347162
534882,534712
456398,456380
47950,46809
486085,486701
458717,458721
233562,234020
27389,27497
438163,402673
45867,45913
120528,120523
441217,442350
44050,44264
394278,394528
449289,449710
362273,362276
548178,546814
553623,553740
509781,509785
175586,175753
287606,287134
43551,43799
198967,199085
345751,344806
27588,27562
228616,228360
491618,491609
183263,183257
374720,374847
412700,411773
100467,100221
542260,542078
323053,322406
30637,30651
361150,360900
565429,580012
24670,25114
462006,323474
185753,187402
213589,214733
20979,20986
319723,319748
115895,125647
525962,528251
288168,289210
381366,381382
376257,376334
439339,439994
16117,16074
24005,27060
48947,48180
447669,447649
582028,582059
32432,32433
29579,29441
102960,107229
236223,237498
353640,354862
334597,340838
49390,47703
375791,375780
393277,299369
559946,564092
121666,121567
568075,568051
24409,24642
332999,332780
46333,46372
464841,464864
414191,413265
476442,477751
529941,529934
46084,30584
372009,371995
473563,473538
395448,395561
265639,265720
45539,45050
382514,382764
495626,496595
44436,44434
576235,576234
51154,49381
167579,152899
476525,476473
418640,418883
205823,205147
45151,44416
63653,63189
27562,27559
398035,398067
198963,198804
383053,383981
233562,233336
300976,300861
426345,434888
145885,145631
27666,27616
465201,465786
46392,48349
346870,346547
48169,48155
465756,465779
413265,412174
483929,484350
32468,41000
565675,565421
480892,480746
364588,364457
27205,27406
325092,325056
462006,464979
410427,410436
419112,418585
50443,50430
401031,401000
202960,203803
44034,43986
32319,32017
284067,283884
465678,465078
434948,434946
44443,44450
16371,16317
169010,169387
358361,358929
16577,16422
378885,379113
480981,480939
982,389
100477,100484
580126,581187
38661,38141
500237,500440
28448,28446
352538,352619
198708,198820
568390,568075
212391,212378
1038,698
28120,28092
16281,16316
346236,347964
397527,405221
35636,33544
1243,1103
212458,210863
359822,352958
47768,47824
332846,332672
450490,450227
26576,26723
24728,25953
43139,43184
268476,270565
565682,566605
30416,30385
226487,226492
41518,41410
17178,17177
186399,161350
486561,486898
199399,200515
332968,334769
26697,26720
41622,41467
29725,29750
57349,59642
356253,355882
135559,134473
249993,250004
67995,66186
214965,215066
134365,133998
50005,49951
359357,359432
165211,162063
26736,26796
450712,438383
219610,220101
47113,46967
140047,139295
521254,520661
22003,22035
382733,383063
33900,33523
30751,31664
10332,13519
77213,81069
502687,504122
93050,96901
230444,231045
70897,70918
192307,192186
203690,203224
39759,40237
405363,405938
46990,46981
48208,48338
422506,422974
528251,525962
20767,20782
16414,16269
172816,172818
350175,351537
250236,250233
53402,53844
107379,109789
2986,2937
161350,186399
387963,387741
284301,284077
496621,496741
26322,26267
26931,27543
43355,43660
118558,118553
483766,489687
464724,464022
490404,490504
409728,409643
24219,24224
226911,226917
42747,42757
135559,135654
28735,25991
461365,454742
259409,259516
375565,375641
349702,349260
387639,386533
483758,483824
33548,33606
378950,378945
508677,509390
31908,31590
43081,43047
260538,260535
43502,43306
359432,359444
427605,427317
290536,290489
158787,159121
166037,165915
517471,517482
91728,91235
569426,568074
315456,314967
332337,332003
46173,46183
39759,39661
401220,399972
73322,73109
410099,410350
86416,88487
20101,20116
135044,135036
120841,120917
30203,29714
21084,21081
470738,470852
55122,55051
490105,489403
100742,99680
474577,474326
468873,474316
400495,400332
457609,457816
182420,181748
39715,39446
335556,335624
214298,215622
170601,170853
24687,24692
54677,55051
343850,343622
480569,480566
26758,26931
16989,16984
569042,567158
72204,72198
31421,31606
355559,406966
516483,516536
21039,20907
24418,24423
52161,52317
3398,3136
47279,45245
50319,50315
82781,83486
353144,353131
27374,27321
460544,459692
47944,47850
216465,216229
27751,27796
399972,397675
271937,275263
21061,21110
40144,40131
221844,266400
201113,125271
514842,523047
144498,144776
49607,49742
92019,92457
224868,227782
260130,260443
177699,178286
391244,391263
74564,73348
469915,475837
449710,449808
115451,114034
88615,83434
54583,54611
217559,216917
167135,354472
430997,431000
588651,587699
47960,47686
100468,100477
23047,23103
364198,364465
523669,524045
24380,24410
30045,31073
45447,45516
519200,519357
57349,57348
503937,503568
23472,23511
33445,33453
101113,101568
317672,317677
375641,375904
375448,375738
491305,443043
527113,526882
50182,50215
88943,89921
490504,491060
285420,284730
24517,24536
20856,20839
111213,103886
530854,531245
158593,158557
34643,36706
398833,397765
169377,168741
35448,35413
37201,37306
423951,443691
449902,449991
18530,18495
386016,386011
403857,403843
125427,125455
35068,35128
42356,42443
465201,464915
36798,37303
471279,471259
26196,26372
397875,397917
546285,546281
48431,48452
26374,26378
35448,35534
490105,490129
47827,45076
24459,24423
543317,543265
36728,36951
5229,5325
385903,385962
48294,25479
540218,540476
439620,439536
40237,39759
392398,380580
5173,5164
41365,41371
494412,494610
43660,43355
48431,48344
336449,336338
28502,28306
19492,20397
22907,21621
349838,349715
522211,522059
24013,23703
35239,35252
307797,309158
142209,140768
72028,71715
28630,28491
21211,21659
25581,25587
115451,115457
31790,31411
463864,464145
584739,582100
436461,437339
501847,499356
486863,486887
523661,523658
22997,22948
403938,403929
406864,406948
70309,70308
267149,267155
471508,473724
22007,21980
335556,335195
229986,229993
42223,42048
205823,206625
49879,49759
41161,41204
406602,405221
488998,488589
442350,442700
20258,20960
227783,232967
126683,126676
480939,480902
255210,318719
346547,346352
79985,78980
38476,38513
98695,98722
26186,26276
457044,457056
49984,49960
552512,552108
38713,35716
305201,305125
500835,500440
158557,158593
105060,104830
105881,135036
385666,385739
27809,27830
49747,49724
49902,49369
52694,52351
451930,451849
205072,221107
23483,23487
443040,443039
422504,422057
45076,47827
13519,10332
111392,111404
436453,435771
20407,22372
128411,434945
29824,29881
376847,376728
24423,24459
21068,21071
362570,362431
47164,47202
230366,231688
375396,366771
549011,548935
95656,94119
1572,1588
157346,155828
19816,19837
38141,38011
24738,24736
467732,467515
29638,29647
22078,21644
526182,374882
528178,527474
433757,433372
7949,4027
405969,406984
42808,42162
48408,45956
41627,42121
31127,31201
31590,30208
27832,27827
39299,37516
356103,357187
564144,564092
338977,339337
27254,25635
32640,33378
536824,536826
389905,388406
550849,549596
157606,159781
471905,473494
38238,37836
23175,21627
490113,490100
37267,37376
114772,115387
405952,411366
42134,42073
528273,524449
39792,39785
474316,474340
34432,30954
192010,192273
128499,107296
21717,21722
49742,49743
47612,47863
405952,405889
24075,23991
435997,435918
582179,582059
27067,27098
39444,39452
541709,541698
35789,35772
42981,43113
425745,432913
28377,28421
99798,99822
582059,582179
23880,23900
43592,35804
297052,295225
352483,352538
386210,386121
338533,338370
584581,584519
451113,451108
240890,239652
549489,549596
25953,25956
346327,346725
250330,250326
25199,28197
24708,24698
548746,547273
357729,357187
221667,135065
45802,45907
250784,127821
141720,141747
59652,59642
435448,435918
423389,423348
397122,397335
574170,575226
111218,111213
319608,320029
349090,349127
350162,350164
334130,335591
394585,394579
33584,33731
366576,366273
28541,28542
26247,26231
183265,184244
172290,172277
354895,355312
20898,20999
317677,317689
27272,28388
441494,443626
23363,23394
439892,439916
31764,31747
25616,25610
22994,23002
281381,380580
414734,413250
297826,298015
98100,98228
16717,16751
421896,422146
429874,429679
468262,468874
14179,14780
357400,355793
385261,385140
8673,8635
350175,349995
24689,24698
565682,564258
24380,24357
103163,105725
49989,50104
26583,26486
247149,248649
414304,414312
406794,405901
33755,31869
568300,568292
358316,569644
27462,27559
324941,324660
228975,227611
27224,27687
463798,463604
25468,25459
317297,317417
336878,336449
109789,110975
273945,274309
565291,565396
47562,47600
24211,24147
429023,427799
304567,304127
26648,26672
561088,561093
226482,221074
39715,39769
474297,475992
475992,476254
192816,192870
491305,539112
173999,125710
44199,44213
26655,26604
363678,363312
17913,17921
3273,3801
18047,17921
21727,21631
30529,30557
11445,12331
49041,32113
557483,557678
84113,85295
387007,421688
9424,8637
573223,572116
20640,20730
31419,20448
479624,480566
361918,361150
488589,488998
47030,47079
292803,295275
386656,350949
130278,129229
164937,164270
35466,37686
483692,493726
27543,27645
26905,26900
211239,211242
436564,436849
36716,36780
453080,452969
162271,162824
311292,311830
48057,48050
33826,33869
22214,23038
128907,129966
584581,584908
385894,384224
24732,24734
27029,27316
44965,41477
22490,23616
443691,423951
272878,229427
159688,160302
63653,64843
583822,583809
61891,61898
512266,510234
49529,49556
33793,33813
424233,423419
444996,445346
45434,45375
33516,33535
19432,20828
45525,45493
120953,120962
291236,290825
21964,22459
366647,366650
459492,459458
442715,442745
28524,28806
41149,41262
171155,171159
28398,28401
136137,138629
208485,258944
394000,394278
32468,31808
231094,231250
319490,319608
38169,38165
105571,106390
389292,389308
206019,206339
32560,32565
363288,363934
252837,254625
380276,379864
36066,35893
7949,8283
315302,321026
49559,49556
230853,231043
468404,466916
10230,10332
64420,68785
44043,44184
17761,42480
355159,355222
408995,408976
235733,235716
543407,493934
239900,239544
165755,149989
149286,145729
37563,38476
23997,24005
93852,93568
1272,1243
452655,453304
443037,443038
528061,548942
76882,75965
35034,35278
25881,25600
385243,385300
24124,24231
47144,47850
449781,429729
423348,423389
39038,39085
46395,46005
47867,47915
117447,117539
455330,454876
128783,128465
21981,22008
413265,414191
43430,43445
588410,588407
532180,533895
309528,316540
394734,394865
330444,328846
29432,29960
50264,50260
280553,335622
371470,371825
247799,247928
480241,480214
25689,25672
31678,31493
314624,314829
426516,425769
465585,465591
250428,250431
245333,244527
522994,557638
269750,270929
343453,337922
37419,37168
356253,357549
519955,520484
101036,100923
518446,519180
22956,24667
545917,545861
568020,568051
43569,43617
478784,479487
145458,145638
45516,46049
379516,377627
36436,36590
418540,418238
296025,296244
38373,38829
544759,544262
123560,123557
470908,470955
30462,30074
46695,46660
164991,165124
418983,415775
35993,36020
44074,45186
279779,245195
27700,27200
193670,193669
201037,199816
152522,152427
47950,373836
381934,381896
78230,77162
450979,422314
233336,232929
433812,433739
386121,386053
127171,152952
388032,388303
24566,36202
36329,36319
34459,33612
89418,93559
246792,246481
44348,44378
421083,436852
412175,412187
24550,24594
26196,26132
48447,48449
49381,48061
587699,588651
45611,47612
167133,167135
378200,378192
243072,243079
481972,475837
530529,528562
396550,402546
371995,372009
528132,528324
373457,372972
34358,34324
588651,588990
481259,439391
457279,457609
441037,440974
23587,23584
536428,536331
375508,375498
438206,438229
48155,48169
278662,281554
21910,21915
38747,37447
165706,323873
29110,29117
80030,80348
128873,129229
38437,38453
404593,415284
316003,317032
521136,520484
559276,559614
23706,45614
45870,45863
524167,525734
311100,366763
349127,349090
42162,42808
48368,48169
497523,497519
180826,205072
494713,495651
216059,213812
198804,198292
39183,39182
