source_node,target_node
534968,534449
80235,79041
82827,77276
398406,396634
221471,221360
69893,66465
540201,540637
19057,18382
559553,559617
121574,120201
29085,32461
160792,161580
345601,346481
58245,61050
39042,41412
103881,100025
80938,80073
25216,27014
320725,320733
21016,19333
453580,451931
534302,535877
423354,423547
56650,61665
110445,106491
106927,111447
469761,471444
32496,32869
128400,126825
200124,200213
396336,397491
234759,234173
68417,72225
109401,113810
461353,461102
104518,102689
111773,107575
69553,69002
73941,69537
103392,105472
344071,344084
150330,150376
545420,543705
190292,189055
115307,115553
533796,533803
118670,119327
5852,5714
9714,12619
108642,108631
64031,66417
411590,409797
67543,67281
572831,572442
113236,113206
278994,279267
204348,205231
204392,205503
110028,109720
572104,572113
108940,108446
534213,531997
31085,34486
532225,532156
57921,54240
568243,567281
10971,11958
269933,268710
86383,88156
113100,112914
559666,559604
35674,35684
58307,53902
114565,114111
239224,235439
57152,57822
10459,10470
74898,80261
44144,43090
53892,54146
541891,540527
553525,551147
536261,538251
183989,185881
55271,55599
578622,578934
536308,537316
81143,75835
73674,69677
101964,106334
389445,389959
539944,539936
58533,55534
540547,541892
113070,113802
229089,230107
116374,113209
333344,330838
518158,520247
52832,51513
536416,534755
111504,112149
112683,107125
27278,29085
363159,361573
108119,108027
327362,327356
95353,95861
116701,113045
240938,239568
458746,459794
584043,586297
541892,539947
69358,73690
54438,57072
34079,34740
136612,137092
65519,66954
54742,51067
266707,268724
540289,539947
106026,104201
51202,52292
196691,195537
73011,73281
96461,94727
537089,537076
112523,115861
533357,535125
581127,579428
71174,67947
192770,189900
531512,531428
104763,100105
538356,537534
537428,539925
535517,532225
485276,487735
5733,7199
135233,135238
41037,41483
535517,535608
25778,25399
1062,1064
165982,166780
35556,36297
114208,107568
108291,108268
41186,41956
223817,221257
32461,32496
252043,249039
73114,72978
39239,37982
114951,115196
100734,103394
83297,81710
200554,199610
112588,116232
62747,62816
277848,277852
116374,111249
198751,198768
43096,41510
343937,342204
94033,94563
8579,9491
372253,369502
362451,360839
114938,116839
75561,70485
63882,66538
89326,91023
501721,501413
108124,112827
363189,361707
79857,82011
91778,89655
108893,108844
501459,503106
54130,54178
540892,539943
120271,118720
112683,115314
26326,24584
567078,567694
446887,448385
240831,242972
375157,375182
204654,202872
152028,155687
48019,45563
92468,88947
250824,251580
115314,115382
105732,111189
46805,45116
239125,239030
15166,19108
534994,535004
95790,89687
41936,40494
523283,521693
387059,386906
34931,37668
116708,117086
572088,574025
559609,558883
52614,49959
103066,105249
104788,103628
99734,100007
111101,112727
578975,579424
50780,53968
540274,540257
263382,265271
113024,114021
243171,245843
63838,62751
80929,80792
312527,313507
69429,74898
62029,58711
539512,540092
91439,90481
116839,112442
229318,226589
339825,341428
242142,242143
58226,53884
29330,32723
116552,118801
467420,464965
91071,88742
46859,44547
5949,6883
55785,53539
112358,112066
59021,61702
146095,147128
101264,100444
252556,252501
104605,100487
228393,228904
76393,81456
112257,108227
56464,52292
85284,84977
554152,553286
559633,559603
293477,290704
110037,108790
153582,153461
316472,316481
263709,262417
533889,534799
50614,54564
540084,541957
74477,77145
453322,451141
69646,66214
111863,116567
80209,83081
298410,298128
74312,68972
573256,573268
106448,112001
113638,111574
101175,96965
219997,218922
69646,69597
284438,283878
121159,123557
28250,28253
98004,99750
105383,108644
43930,46087
538625,537922
332060,328660
554040,555273
111624,116177
319536,322443
541952,539787
170150,169074
95848,101264
368444,371490
212208,212200
542475,545197
116608,114491
92874,87624
556825,555808
527283,527302
76090,76304
259913,257956
540256,539946
109276,105793
127611,128627
532288,530657
82544,79192
94670,96690
557914,560286
583749,584427
268316,268304
573971,574660
58714,55246
540816,541451
559669,559552
101176,103151
41497,41415
544416,544414
307617,308405
480043,478626
90611,94502
104996,108332
45317,46596
572113,572606
114400,113162
107674,111249
59571,56745
97425,101897
75270,77265
68348,72030
111847,114074
409741,408236
102592,106334
382531,383545
102504,104235
544862,544881
95993,97780
114447,115610
251569,251547
364351,363251
17235,18162
271487,274136
36711,38898
276542,274195
302559,303480
22680,24822
79491,75593
113426,109142
109460,106795
235567,234601
200882,200554
67476,66035
103896,108522
57035,59142
459183,457597
113906,110718
546940,546463
70884,71457
441634,440553
111730,105918
62637,63507
559574,559641
102112,99816
539936,540075
301989,301987
114716,113152
535670,534026
544684,545117
549303,552193
82769,82827
222997,225356
53442,49779
124011,127087
105056,110961
329554,331191
96648,94984
123166,122565
545120,544866
59636,63882
537651,536456
351997,349285
587855,588234
473741,471890
538816,538889
429213,428398
104360,109164
78272,74751
73540,73625
74063,73400
222177,222934
537448,537975
555992,553069
116364,115530
88779,93968
532432,531428
521947,519325
514965,513285
492457,491009
332232,333707
341230,344265
33964,36860
47430,49437
62221,57539
63714,62282
138175,140702
274650,272856
83198,81381
105521,105789
28602,32305
97445,95277
52818,52530
99041,94483
101897,96763
107187,108770
64510,66538
50030,54356
116002,113205
114376,115288
311356,308762
79598,74634
340750,337747
348277,349545
70237,69097
63601,64448
83997,82875
103481,101974
61459,64140
581826,582596
35643,34387
559605,559596
114424,114174
111716,112546
115578,117199
557908,556551
104057,104012
428636,431345
239030,240005
81711,82818
102123,101778
350033,346380
249987,250383
527130,526119
109318,111494
414034,410283
69285,69939
16920,17456
116628,112677
530449,533004
35964,32119
75187,78006
95131,88984
74557,71194
67346,64328
538384,537622
16546,18154
163057,164305
90758,88700
582714,583758
253397,254353
63446,65984
306007,304388
120162,120655
108206,107540
111913,115288
574882,572071
169563,170766
435648,434537
255909,257173
176019,176009
117353,118571
407992,405595
32238,32965
84068,82660
107537,113982
541949,541880
116282,114268
394108,393444
540567,539405
500665,501531
556219,555945
131772,129726
315510,318622
111884,109231
250314,252043
341089,342019
36024,32496
108778,109405
535670,536872
117454,117468
57061,57143
56414,53360
97780,95993
558046,557908
110074,115519
44760,44747
69351,66347
20222,22027
55893,57071
101231,105249
40706,42553
374505,372155
58014,55721
146991,145980
338209,337059
539948,539898
556827,554084
229975,227303
542044,544345
343285,345542
190183,193007
113736,109911
240306,238939
43505,41266
331360,327576
64512,63819
61840,61848
205503,206334
94297,92460
128975,130254
559815,562118
573187,571650
75534,77258
539943,539904
308750,310658
62476,64691
287856,285538
114973,117293
79751,85293
535575,533578
118639,118624
78223,77331
105033,108696
541020,540238
49474,53157
354491,352086
570563,568565
111907,116896
91108,90128
21598,21997
62964,64630
95374,99560
106110,109030
93939,100457
274151,272571
527541,529304
470040,470916
255373,257081
101070,103587
453543,455489
80587,79499
90323,89794
62745,62233
527911,527302
96487,101803
35786,34909
105325,108696
66417,64510
173409,172525
65174,66331
185814,188684
111177,106066
75932,79532
33594,36766
110653,113236
478938,479708
234914,238655
533035,531288
98965,92207
108522,106701
117264,113132
104547,107998
69738,72195
540681,541465
83403,81949
112526,114443
219656,222392
587963,590343
542757,544536
40464,38027
273841,273819
107279,111905
85348,81339
33311,34549
102903,104964
456436,456846
332477,335929
114331,114927
93906,94227
534999,532963
42630,39456
114450,113306
107473,114026
482294,482287
116461,113316
540200,541892
114467,113660
27115,28263
90281,95529
115844,115010
101351,97705
531742,531463
106868,105931
64031,62286
540564,540075
248126,246346
100674,95211
559577,559589
285959,286457
100274,104137
48998,51618
86288,88326
112682,114151
376809,376792
58248,55981
107612,109997
418145,420714
295866,295321
101874,106498
109100,105728
86098,91585
41303,44558
62658,57995
98639,92521
320399,316916
110309,105050
284726,284455
440457,440799
9483,9844
387752,390123
191959,192240
557308,559886
114355,115647
532285,532213
85736,80242
42367,43152
80753,81749
399585,401303
65354,63376
65156,62637
520668,521947
109023,109803
105102,100783
90151,89016
77297,74751
120421,117672
46416,44221
458127,458116
106456,112537
94822,99665
114499,114995
98703,98706
69351,72576
58675,61659
515116,515016
100138,103444
237296,239038
49113,46040
102268,96198
229182,229200
190178,192476
462804,464796
109030,103403
82283,82186
559642,559559
114762,109339
464173,465531
273765,275755
90568,90593
481259,479064
426038,424301
114541,114066
218669,219186
539497,541882
108809,111513
377668,375280
540308,537371
162221,162236
84200,83665
109959,106468
304561,306362
120414,119860
104095,103796
95496,91257
558946,561145
540545,539943
97686,101001
564672,567266
109072,105857
96984,92623
62687,65074
95656,101688
76528,76774
268128,268901
86570,89031
113267,112413
107874,109326
335639,332868
354459,353465
33383,32195
106351,108124
32920,30973
553092,553095
560577,559786
105732,109018
58526,62609
209725,208059
504476,500665
95539,90149
28367,29031
496976,499358
66371,64328
388147,388261
26491,30185
109988,110565
221299,221257
69602,71366
44130,45587
33056,33089
106010,110840
83385,83061
70680,68138
108911,109830
98633,94822
114671,114808
372699,373005
174766,173786
544676,545120
23929,20781
69961,66172
33266,30805
532816,532467
70578,71244
9471,12330
109184,112059
236272,236354
313810,312327
108642,107346
89718,86369
308806,308793
54356,52080
76327,71899
101976,103986
540278,540083
115640,117302
207017,204872
97686,99041
311169,311140
540374,540545
526049,525268
539904,537398
85165,84427
116672,111447
72061,69233
105089,110214
101264,101656
438263,439764
77357,82186
96866,93236
102132,104095
358975,361866
539899,537404
438787,435977
108874,112176
205659,208059
80541,77357
435947,437613
524508,522332
111951,113112
256917,254330
548128,548161
372907,372903
546421,544398
74727,75903
134151,132202
102358,102344
440417,440432
48196,48834
129978,132760
100114,98376
101851,104233
61044,63284
85081,87708
81346,76414
540191,537404
414274,415357
162193,160806
75210,71334
407204,407218
50030,49339
115643,109598
105118,110928
119761,118378
76661,74353
96837,90562
106297,111539
49868,53892
100566,102041
52476,52660
28291,25332
64050,62475
78863,74308
109964,109308
199208,197467
218604,216719
123658,122466
6175,4785
9406,6188
212211,212205
32016,29872
87385,85287
342056,342908
81595,81598
117390,118398
54421,58816
114773,112724
55981,56113
65026,62353
92860,94041
37919,36629
254454,254330
113810,109644
107590,110535
67896,66194
209689,209397
1705,1565
203464,205780
80221,80869
256340,257277
91390,92850
198441,197308
100675,102684
114761,110805
52798,53596
176927,178896
78561,73919
76787,75350
492478,494708
51159,53939
450958,451608
242325,242576
17328,19215
102157,104235
20251,16301
58814,55534
376144,378927
244063,244871
95861,98873
180993,181450
112756,113592
107276,101461
112198,108346
252138,255161
241130,241031
84327,83946
210095,210034
72591,73049
105363,109903
90551,94508
224282,225377
337747,340521
183696,183084
80893,78427
70407,73269
188039,190292
106328,112625
100377,100909
289513,289102
230268,228604
511529,513120
536989,538138
120260,120279
342056,344331
110303,114711
116619,114282
93296,88447
540565,539953
564774,566177
244706,244697
339431,341425
116112,116171
379591,378591
537543,536445
51125,54654
49988,46348
228393,229579
75512,75700
70692,74727
388945,388969
79745,79330
486063,486755
76787,76773
104275,107070
80406,84674
545118,544877
53029,54393
533419,532327
77592,72447
114852,112696
144114,141562
255513,254353
112572,109071
562787,562373
539269,540204
31040,29457
369171,369111
77144,76414
294018,293581
130439,127306
534799,533601
508413,508391
33122,35726
103819,99448
92391,95120
115084,114143
193931,192298
84674,83198
176595,177836
539787,542237
79096,81112
115519,111819
104590,108370
77265,75593
46853,47231
61797,64997
75174,79037
103753,104463
101914,98329
546654,546260
200252,199760
131081,131095
525473,524116
111066,114989
562394,564899
69218,66196
216926,219206
116817,113061
539490,538459
270285,273301
96546,92828
539476,540281
76775,77836
537268,538222
107573,113027
565133,562807
535841,537482
540543,539897
93182,99382
74721,79627
80543,82827
203464,205243
114626,109104
125766,125605
567614,569347
113722,110391
195777,195415
230889,228775
477894,478226
66528,64743
125260,123932
7944,9589
461920,462574
230324,230659
95211,97315
89655,94022
239125,239168
114821,115587
52977,55626
197414,197254
107566,114084
97618,99934
105331,101534
68784,69071
282193,282187
147727,147688
553184,552310
260966,260799
105670,104383
60053,57544
197431,197608
176262,176225
541465,538384
43621,47430
539787,540277
360167,360161
106408,105251
109644,113414
480102,478726
37414,34970
539531,539533
184012,185227
96416,96464
574453,572769
94998,92080
118668,115744
557302,557306
97796,94355
266996,269933
86779,88807
310784,311356
467420,465103
277416,277854
86523,90315
564271,564989
61118,59342
526416,526782
95524,92476
112455,109104
493946,494430
336209,334286
103544,107590
40737,38914
51525,48574
544680,542236
322443,320693
74063,70692
113978,113689
104360,109839
380600,377665
113692,113103
392072,389455
103361,104850
59738,61050
73526,76122
415221,416830
94850,97793
107925,110714
58436,61887
100141,103986
202115,204654
116257,114803
79192,84821
299077,301173
539954,540524
559576,559557
420585,421027
63471,63953
407218,407705
97927,102112
539925,538251
314457,313053
69939,69957
528861,526471
160796,162217
65262,66259
187433,190429
113319,107586
117454,113337
119632,116685
103481,102649
81180,79720
74492,74881
536229,537808
71063,72739
98832,96862
106456,105560
112218,107955
112741,109982
34393,32706
23252,25402
111997,112682
69535,68160
493946,492470
566532,565099
530021,532293
97290,94105
231894,234173
540257,539905
351616,352445
51062,48775
323105,320515
534217,533035
233081,233147
544364,544362
538139,538493
40409,38027
587482,587468
302048,303510
77140,78686
58436,59927
105521,101121
113937,115461
109068,107456
584078,584043
176473,175915
286628,286165
110848,109223
115651,118860
74891,71341
114574,111359
531463,534014
558946,557551
490047,491294
459756,457597
25491,24434
360622,358676
99316,92844
536284,537060
37744,35291
115252,114805
114187,108065
106348,107292
90222,85207
18253,17650
97904,91658
70303,69563
107725,108642
117211,115756
114069,112890
107557,109997
112942,115852
240316,240733
79015,82918
544823,545010
101416,95905
111188,105857
510235,507863
108574,109526
343219,341083
25210,27955
44333,46109
103286,100571
399654,399676
47719,44417
536872,536075
53539,50200
17140,18389
212948,210888
199719,197500
92423,98873
540271,539506
70411,70385
53753,54855
218880,217666
82139,86302
99320,101607
79307,82918
90876,85973
135118,132262
112698,114337
21873,19336
101380,106397
283041,282982
539163,540239
108749,104023
69148,66289
98095,96837
109646,112118
112442,113593
540563,539506
113836,109662
63565,66461
80130,75384
114932,114934
110068,113689
401875,401916
111575,114358
62221,61060
33406,32883
93446,97816
109068,112262
95839,98874
103750,104596
230659,230838
110926,105991
104993,106158
264454,267036
82532,79564
93744,97631
571509,569276
75558,71887
519995,522261
87044,81855
116909,112677
32448,32779
535706,535244
114407,117341
540201,540564
75558,75270
102332,106978
44375,43621
252471,252448
461966,460721
538967,538741
573335,574801
53147,52146
57281,61459
364526,363823
116647,112118
100768,102742
116397,111189
540551,540569
118693,118730
100025,101880
64495,65563
135285,135892
44136,43231
527653,529415
66547,69738
558785,557312
103427,104104
97858,93436
109820,109749
109128,114891
64490,62186
412142,414425
431494,433405
160768,162210
389128,389345
212318,212265
442732,440992
413065,414292
345107,345095
21956,22864
539473,542238
575058,572600
114242,108740
30192,29874
238539,236068
87883,91769
587191,587482
44451,44531
97435,99503
114456,113395
111027,111253
104750,105194
48403,52083
107612,110672
244698,244700
366376,368937
576497,573700
544365,544376
70405,70434
369615,368703
271652,272030
113695,107416
145825,147247
77583,74881
56414,53498
122847,124076
68863,69929
101452,100660
65693,63517
3953,3936
580318,578702
500662,497934
220797,222392
311270,311249
113755,114987
76790,77315
56004,55670
112521,113164
306180,305719
22313,25487
56461,57077
535327,537371
230107,230943
112368,109135
97021,90952
236076,236068
93407,93194
537963,538564
16886,13367
22116,24569
36876,37522
62188,59636
87610,85328
222392,224759
92561,97869
45392,44172
109036,107276
113938,112785
313507,310639
113533,114951
92240,91812
81386,81532
194559,192892
104012,105749
110391,113216
579099,577860
35984,35786
540374,539797
81279,80130
82242,86593
526881,527302
541892,539874
59949,62027
60575,58517
250953,251834
227423,228904
540289,539874
271784,270189
339293,341280
37971,41414
104947,99210
63770,63646
68061,67281
69036,74505
126799,124033
110965,105732
536029,537023
93902,92368
118801,116033
100317,101744
524508,521584
81142,81148
542432,543386
99317,100317
114791,114111
52081,51814
63919,66371
106351,112182
412404,412195
91128,95755
11304,12959
78137,74611
112232,109573
411624,415238
282912,282519
250436,249221
77856,78533
478214,477886
289197,286941
554037,551733
93641,88247
111260,115075
467238,468205
532297,531288
116648,114785
61074,64630
205076,206330
50176,54078
255507,256579
433436,433465
57486,55261
360159,360164
537214,534796
69131,73587
111183,115767
417081,418875
102128,96007
242199,240831
564732,564935
33521,35786
494680,492091
109964,108560
69274,73114
62337,58149
113327,110082
540564,540213
294023,296346
342204,339429
63882,66465
210040,210034
101454,95689
70983,73136
262113,262116
108744,111681
106067,105202
362005,359898
415078,411155
575979,577896
540559,540219
106864,102513
485575,484645
79659,84582
480064,479617
110320,112894
65652,63730
40436,42078
103310,105560
109072,107955
541892,544680
308551,308545
198441,196560
54593,58710
226674,226267
109095,108124
113267,114511
80142,80013
411078,411082
534095,536212
79142,78586
560002,559667
237279,235439
68348,69111
542242,544685
539946,540527
111863,115071
230209,230683
87237,90252
128419,130324
75937,72338
581533,581816
584138,586729
111475,114208
90151,95920
111905,107376
357112,357110
113403,116627
344134,341089
50030,50014
205231,204658
79096,75558
539897,540261
96873,90894
112971,113937
79031,73628
540274,540184
102935,104878
57051,60139
114762,109477
112869,113660
69693,70549
405235,405823
522652,525136
58511,56828
95983,98680
154354,156924
381912,383371
409180,409198
13061,11038
517902,515510
37254,36729
159389,158990
135477,132760
197437,194559
112358,108610
113636,115643
71942,67317
256852,259440
391892,390239
114773,113399
583765,583464
244558,243297
539904,539496
105693,101688
37384,34516
71251,72280
32873,32046
18928,22652
111185,107413
114421,115576
108043,104547
84114,81346
325445,328249
86077,89236
51070,52694
401152,398703
73496,73817
209802,210888
214129,214180
112714,115196
83144,82013
109745,104933
308818,311251
74947,79088
109756,112639
420784,424089
540637,540370
139626,139671
113739,115340
196442,194950
387381,387368
255807,254806
34909,31904
104358,108427
112632,109128
108864,107520
197519,197536
172458,172789
69646,69524
585706,586064
115781,111630
234184,234192
407705,407612
515998,517194
323149,323690
345531,344541
96032,100369
298559,298528
108953,109440
342132,344493
347770,345132
105747,101119
89653,94033
77358,81452
64998,63558
94879,94913
139763,138225
27975,28133
207559,206340
219325,219331
210886,210457
116566,114946
260656,258745
42074,44760
404401,403263
154534,153969
540256,539873
42722,42729
62891,64937
45961,44747
493998,492449
280647,282721
228313,225387
283431,283435
96414,96475
71045,67411
175505,177996
98373,94043
10484,8441
9902,12223
83775,83303
25178,25278
52453,53030
53607,58307
313396,313333
97425,101824
92785,87455
114821,114839
92446,87989
276415,275128
109662,114400
31868,34300
21686,19754
88238,85328
106470,111447
194979,195976
539483,539899
99916,96220
539073,537557
34909,36710
283378,285248
188301,187314
398088,399371
89910,92638
109424,110448
109792,115570
112875,114069
30886,33048
386179,385321
541870,542236
114894,112442
141971,141707
464879,464934
113245,112067
35643,32891
107508,105006
115071,116461
30462,33659
568281,566163
197437,197405
544685,544865
78144,79246
92183,91685
521767,520247
84471,86523
212154,212159
190183,190088
29325,32119
94141,98450
57154,57047
218158,220503
147280,148075
396059,396095
52776,50003
48383,48343
103501,106391
255509,254454
539472,537400
24258,21820
40409,39239
104275,109168
109662,112440
485202,486050
103724,105847
450952,451931
91548,88262
101003,102479
48887,52198
116656,112074
117067,113106
194979,197399
310772,308288
118370,115473
576339,576792
68563,72221
117568,114785
396595,394920
330115,328660
319241,319256
64510,66465
536168,533051
94892,96116
6582,8764
540162,540075
542643,543232
32040,34113
48574,47887
572103,570585
90934,94384
541870,540276
36397,39499
372242,372330
35802,35906
67309,65178
246113,246428
97903,102067
41581,40907
99427,99707
533051,532285
74801,74888
107164,103586
68807,70645
143578,142875
518727,516829
131415,132665
104057,107322
32732,34205
536313,535603
24079,24059
113841,107485
103581,104360
109646,106564
85901,85924
534217,532287
64255,65141
23038,19598
113001,113106
63636,66035
92368,98873
521947,520675
131956,132615
83233,84819
387770,385555
97809,95211
114924,114400
244923,243318
105463,100368
163134,163139
332828,332836
58114,60067
125578,124969
303619,302850
64743,68463
155673,155344
540263,541954
115420,109319
105890,105316
197467,195980
5249,5726
105793,111799
86864,84062
100533,104138
589592,590499
118370,120279
583464,583782
112228,109749
409516,408797
413592,412470
229777,231433
103850,98118
192892,195942
116490,111111
97631,95447
58245,55423
112936,114158
314659,316464
98220,99225
90053,92759
534050,536445
92924,89655
109573,113767
391721,391727
25210,23824
499080,498250
575131,574930
91048,90809
107485,111066
101974,106038
565979,563905
540204,540569
101658,106741
63310,62966
76657,80547
82045,80257
291789,290732
540281,539476
537431,540394
16789,12873
162195,160779
288390,288432
197248,197696
107164,111775
123750,125739
101653,106747
44469,44094
106591,111913
222392,221165
539805,539897
76873,81461
556552,553964
540954,538414
114247,109946
112657,113938
109385,103866
112724,108744
69885,75606
64625,65693
198070,195976
212263,212265
34549,33089
374779,372600
269257,272542
299359,299170
101682,104078
264883,263018
453229,451284
527302,525458
70206,73338
35089,33218
269062,269041
42653,41111
548037,546734
26246,22948
112074,114088
128498,129222
455513,453523
61680,62186
107557,110672
540372,540637
211151,209442
45267,44208
85265,82544
113997,115382
59705,56918
108825,107568
102908,108268
433405,431339
63090,62171
158875,158879
116628,112067
22652,20530
102123,107934
574751,577236
280642,281653
117561,119819
380011,377408
122674,123266
531452,528807
90787,93746
297352,300756
100447,102703
539789,537404
190701,193007
76934,74492
119860,116674
63507,60365
443040,444561
96228,93467
397482,397548
32877,30585
361561,361575
131767,131775
198070,197399
114247,114752
523184,525268
526363,526481
114088,107525
533731,531052
105890,111545
537859,540550
110027,112461
193488,193184
68463,69089
5649,6412
179127,178250
116908,116914
108130,108574
56818,54146
287053,287072
113408,109644
542961,543057
422056,425159
114069,114988
197487,197549
505547,505724
96763,102620
102226,99306
111188,107955
110045,112636
117545,113943
549269,548779
79533,83666
73160,77145
104589,101653
64633,66172
116818,113614
61044,60365
86686,90527
77688,77717
63864,66371
75166,71526
207646,205853
114259,114711
99667,101534
64328,64031
78498,80151
57081,55256
64644,66711
109712,112584
319676,325277
57133,61081
540194,540044
106564,109903
48736,52810
205985,205848
573254,572612
68305,64665
98680,92391
114467,115010
44310,43096
575058,573275
113379,113736
54421,52514
277776,277425
18249,19174
116610,115139
214078,216714
524096,526019
589642,589220
105006,106613
529977,529045
98865,92521
540212,540219
107802,111471
536416,537317
478915,478929
102382,100145
104090,100346
111925,116461
115385,111500
70251,67259
58551,58271
46559,45499
111499,111334
131352,128610
145825,144539
116468,111649
538838,539490
82818,87883
501506,503310
532327,533035
47215,44083
117181,117183
567088,566168
262802,262799
112797,106941
17130,14426
36406,39992
103490,99011
54855,51062
96984,99316
101019,98824
103231,106664
361796,362814
100650,100647
588649,587028
117366,119565
58064,54369
538527,537534
424206,424095
114843,116936
539130,539490
563905,561399
108619,109757
83362,81688
536247,537292
541957,539497
106953,101861
533578,531428
198483,196843
548895,550900
115863,110320
107487,111594
69345,74111
340757,342601
539891,540527
110993,109260
406000,405993
88456,83580
64556,66035
97705,91505
415087,415088
436763,437965
189716,189042
45392,44847
114511,113322
107845,109962
552542,554059
29087,28092
108281,106328
90990,90131
67281,69148
5852,7739
112748,115292
401876,401875
533869,533832
562815,565690
337473,337376
64877,67150
572963,571203
29325,27102
113462,117264
66711,66524
103321,109135
95849,93634
270569,270596
17148,18714
160894,158539
533910,533082
489407,492091
96461,91946
227423,229579
191709,190701
9042,9491
568565,566166
382536,379872
97425,94847
57449,60242
63395,65198
90068,89684
22065,22222
91258,94618
176927,177400
157864,157799
538863,536247
116785,112190
115873,115114
65354,62766
29865,32866
540290,540370
98691,104502
91900,95024
84772,83497
58188,57548
568290,566119
59865,62600
542243,540375
342277,343050
43621,39705
104846,102812
529036,531849
230209,233318
115767,111281
521531,523782
111064,115811
34020,33957
252728,250498
78780,75513
100580,100146
289864,288991
497459,499522
71525,71758
56421,52579
116791,118370
210539,210457
112887,106321
309599,308840
113636,111512
73161,73776
119604,120199
102180,105890
18249,22020
538600,539943
465824,464938
517998,518607
107595,113839
103750,109540
303414,303494
112440,115781
104095,109952
540892,540545
249157,251632
113236,116654
52726,48574
38502,40519
219323,219342
51173,48661
282859,281223
547420,547354
493544,494430
304926,303756
112827,108498
218324,216605
118189,119819
92975,87660
101584,100917
82660,79940
109095,112182
197399,199719
105286,107540
53958,52579
114839,109460
42960,39167
84327,80490
59111,58838
547094,544686
112721,108048
180773,182542
176405,172833
158532,158166
73026,72904
113525,109536
472192,469906
57051,60814
540547,541957
